,Province_State,Date,Confirmed,Deaths
1332,Diamond Princess,2020-03-16,0,0
906,Colorado,2020-03-16,161,2
5308,North Carolina,2020-03-16,39,0
3036,Kentucky,2020-03-16,21,1
1900,Grand Princess,2020-03-16,20,0
622,Arkansas,2020-03-16,3,0
5166,New York,2020-03-16,967,24
1190,Delaware,2020-03-16,8,0
764,California,2020-03-16,557,7
4314,Montana,2020-03-16,6,0
2752,Iowa,2020-03-16,23,0
3178,Louisiana,2020-03-16,115,3
4172,Missouri,2020-03-16,6,0
2042,Guam,2020-03-16,3,0
2184,Hawaii,2020-03-16,8,0
6160,Pennsylvania,2020-03-16,79,0
54,Alabama,2020-03-16,29,0
7154,Utah,2020-03-16,30,0
4598,Nevada,2020-03-16,45,1
4456,Nebraska,2020-03-16,18,0
2610,Indiana,2020-03-16,25,1
1048,Connecticut,2020-03-16,41,0
6444,Rhode Island,2020-03-16,21,0
7296,Vermont,2020-03-16,12,0
7722,Washington,2020-03-16,779,48
6728,South Dakota,2020-03-16,10,1
338,American Samoa,2020-03-16,0,0
3320,Maine,2020-03-16,17,0
6018,Oregon,2020-03-16,39,1
5592,Northern Mariana Islands,2020-03-16,0,0
3462,Maryland,2020-03-16,42,0
4030,Mississippi,2020-03-16,12,0
8148,Wyoming,2020-03-16,2,0
6302,Puerto Rico,2020-03-16,5,0
6870,Tennessee,2020-03-16,52,0
7864,West Virginia,2020-03-16,0,0
4882,New Jersey,2020-03-16,176,2
5876,Oklahoma,2020-03-16,10,0
7438,Virgin Islands,2020-03-16,1,0
1474,District of Columbia,2020-03-16,22,0
3746,Michigan,2020-03-16,54,0
5450,North Dakota,2020-03-16,1,0
7580,Virginia,2020-03-16,49,2
3321,Maine,2020-03-17,26,0
8007,Wisconsin,2020-03-17,73,0
5593,Northern Mariana Islands,2020-03-17,0,0
7155,Utah,2020-03-17,43,0
5877,Oklahoma,2020-03-17,17,0
7723,Washington,2020-03-17,955,55
6161,Pennsylvania,2020-03-17,112,0
3605,Massachusetts,2020-03-17,217,0
2469,Illinois,2020-03-17,161,1
6587,South Carolina,2020-03-17,47,1
6445,Rhode Island,2020-03-17,23,0
7013,Texas,2020-03-17,110,1
1333,Diamond Princess,2020-03-17,47,0
7297,Vermont,2020-03-17,12,0
2611,Indiana,2020-03-17,30,2
3747,Michigan,2020-03-17,63,0
2753,Iowa,2020-03-17,23,0
4457,Nebraska,2020-03-17,23,0
5167,New York,2020-03-17,1578,38
1617,Florida,2020-03-17,190,5
4883,New Jersey,2020-03-17,250,3
1475,District of Columbia,2020-03-17,22,0
55,Alabama,2020-03-17,39,0
5309,North Carolina,2020-03-17,64,0
197,Alaska,2020-03-17,3,0
5735,Ohio,2020-03-17,67,0
3889,Minnesota,2020-03-17,59,0
4741,New Hampshire,2020-03-17,26,0
3463,Maryland,2020-03-17,60,0
3179,Louisiana,2020-03-17,196,4
765,California,2020-03-17,700,12
4599,Nevada,2020-03-17,55,1
623,Arkansas,2020-03-17,3,0
1191,Delaware,2020-03-17,16,0
2327,Idaho,2020-03-17,8,0
6871,Tennessee,2020-03-17,74,0
7865,West Virginia,2020-03-17,0,0
5451,North Dakota,2020-03-17,3,0
4315,Montana,2020-03-17,8,0
7581,Virginia,2020-03-17,67,2
1049,Connecticut,2020-03-17,68,0
2043,Guam,2020-03-17,3,0
907,Colorado,2020-03-17,183,3
2895,Kansas,2020-03-17,18,1
4031,Mississippi,2020-03-17,21,0
3037,Kentucky,2020-03-17,26,1
7439,Virgin Islands,2020-03-17,2,0
6303,Puerto Rico,2020-03-17,5,0
5025,New Mexico,2020-03-17,23,0
6729,South Dakota,2020-03-17,11,1
8149,Wyoming,2020-03-17,11,0
339,American Samoa,2020-03-17,0,0
6019,Oregon,2020-03-17,66,1
1759,Georgia,2020-03-17,146,1
1901,Grand Princess,2020-03-17,21,0
4173,Missouri,2020-03-17,12,0
2185,Hawaii,2020-03-17,10,0
481,Arizona,2020-03-17,20,0
1476,District of Columbia,2020-03-18,31,0
3464,Maryland,2020-03-18,85,0
6446,Rhode Island,2020-03-18,33,0
7440,Virgin Islands,2020-03-18,2,0
7156,Utah,2020-03-18,47,0
4174,Missouri,2020-03-18,18,1
6872,Tennessee,2020-03-18,100,0
5878,Oklahoma,2020-03-18,17,0
3606,Massachusetts,2020-03-18,252,0
2186,Hawaii,2020-03-18,15,0
6020,Oregon,2020-03-18,75,3
3322,Maine,2020-03-18,35,0
7724,Washington,2020-03-18,1022,67
6730,South Dakota,2020-03-18,11,1
2612,Indiana,2020-03-18,38,2
5594,Northern Mariana Islands,2020-03-18,0,0
3748,Michigan,2020-03-18,119,1
8150,Wyoming,2020-03-18,16,0
1050,Connecticut,2020-03-18,96,1
6162,Pennsylvania,2020-03-18,155,1
4458,Nebraska,2020-03-18,24,0
4600,Nevada,2020-03-18,55,1
4884,New Jersey,2020-03-18,397,5
56,Alabama,2020-03-18,51,0
2044,Guam,2020-03-18,5,0
7582,Virginia,2020-03-18,79,2
4032,Mississippi,2020-03-18,34,0
4742,New Hampshire,2020-03-18,37,0
1902,Grand Princess,2020-03-18,21,0
340,American Samoa,2020-03-18,0,0
5168,New York,2020-03-18,3038,63
1192,Delaware,2020-03-18,19,0
2754,Iowa,2020-03-18,38,0
3038,Kentucky,2020-03-18,28,1
4316,Montana,2020-03-18,10,0
482,Arizona,2020-03-18,27,0
7298,Vermont,2020-03-18,13,0
7014,Texas,2020-03-18,196,3
6304,Puerto Rico,2020-03-18,5,0
624,Arkansas,2020-03-18,4,0
5026,New Mexico,2020-03-18,28,0
1760,Georgia,2020-03-18,197,3
6588,South Carolina,2020-03-18,60,1
2470,Illinois,2020-03-18,272,1
5310,North Carolina,2020-03-18,92,0
766,California,2020-03-18,828,16
908,Colorado,2020-03-18,216,3
5736,Ohio,2020-03-18,89,0
7866,West Virginia,2020-03-18,1,0
3180,Louisiana,2020-03-18,257,6
3890,Minnesota,2020-03-18,77,0
198,Alaska,2020-03-18,5,0
1334,Diamond Princess,2020-03-18,47,0
5452,North Dakota,2020-03-18,6,0
2896,Kansas,2020-03-18,22,1
8008,Wisconsin,2020-03-18,111,0
2328,Idaho,2020-03-18,9,0
1618,Florida,2020-03-18,306,7
5027,New Mexico,2020-03-19,35,0
483,Arizona,2020-03-19,45,0
767,California,2020-03-19,1005,18
909,Colorado,2020-03-19,278,5
7725,Washington,2020-03-19,1525,73
3465,Maryland,2020-03-19,107,1
625,Arkansas,2020-03-19,120,0
1193,Delaware,2020-03-19,30,0
7299,Vermont,2020-03-19,31,3
5595,Northern Mariana Islands,2020-03-19,0,0
3749,Michigan,2020-03-19,289,1
7441,Virgin Islands,2020-03-19,3,0
7583,Virginia,2020-03-19,104,2
1051,Connecticut,2020-03-19,161,3
3607,Massachusetts,2020-03-19,341,0
4601,Nevada,2020-03-19,106,1
1335,Diamond Princess,2020-03-19,47,0
4743,New Hampshire,2020-03-19,47,0
7867,West Virginia,2020-03-19,2,0
5737,Ohio,2020-03-19,119,0
5879,Oklahoma,2020-03-19,44,1
4885,New Jersey,2020-03-19,849,13
7015,Texas,2020-03-19,309,5
2045,Guam,2020-03-19,12,0
4317,Montana,2020-03-19,12,0
5311,North Carolina,2020-03-19,136,0
6163,Pennsylvania,2020-03-19,206,1
6731,South Dakota,2020-03-19,14,1
2471,Illinois,2020-03-19,428,4
7157,Utah,2020-03-19,62,0
6589,South Carolina,2020-03-19,80,1
1619,Florida,2020-03-19,432,9
2897,Kansas,2020-03-19,35,1
2755,Iowa,2020-03-19,44,0
8009,Wisconsin,2020-03-19,159,4
199,Alaska,2020-03-19,8,0
6305,Puerto Rico,2020-03-19,5,0
5169,New York,2020-03-19,5722,100
2329,Idaho,2020-03-19,23,0
6873,Tennessee,2020-03-19,176,0
3039,Kentucky,2020-03-19,69,2
1761,Georgia,2020-03-19,292,17
6021,Oregon,2020-03-19,88,3
4175,Missouri,2020-03-19,41,1
8151,Wyoming,2020-03-19,18,0
3891,Minnesota,2020-03-19,89,0
1477,District of Columbia,2020-03-19,40,0
2187,Hawaii,2020-03-19,35,0
3323,Maine,2020-03-19,65,0
341,American Samoa,2020-03-19,0,0
5453,North Dakota,2020-03-19,19,0
57,Alabama,2020-03-19,78,0
3181,Louisiana,2020-03-19,440,10
4033,Mississippi,2020-03-19,50,1
2613,Indiana,2020-03-19,60,2
6447,Rhode Island,2020-03-19,44,0
4459,Nebraska,2020-03-19,29,0
1903,Grand Princess,2020-03-19,22,1
1762,Georgia,2020-03-20,513,18
6306,Puerto Rico,2020-03-20,14,0
3182,Louisiana,2020-03-20,544,14
484,Arizona,2020-03-20,68,0
5028,New Mexico,2020-03-20,42,0
1052,Connecticut,2020-03-20,194,4
2330,Idaho,2020-03-20,36,0
8010,Wisconsin,2020-03-20,219,3
4176,Missouri,2020-03-20,80,3
3466,Maryland,2020-03-20,149,2
2898,Kansas,2020-03-20,48,1
5454,North Dakota,2020-03-20,26,0
910,Colorado,2020-03-20,364,5
626,Arkansas,2020-03-20,196,0
6022,Oregon,2020-03-20,114,3
4318,Montana,2020-03-20,21,0
3892,Minnesota,2020-03-20,113,0
342,American Samoa,2020-03-20,0,0
7584,Virginia,2020-03-20,123,2
1194,Delaware,2020-03-20,39,0
7442,Virgin Islands,2020-03-20,3,0
2188,Hawaii,2020-03-20,36,0
7868,West Virginia,2020-03-20,8,0
6448,Rhode Island,2020-03-20,64,0
7300,Vermont,2020-03-20,40,2
5312,North Carolina,2020-03-20,189,0
1478,District of Columbia,2020-03-20,71,1
4460,Nebraska,2020-03-20,41,0
3750,Michigan,2020-03-20,402,1
7726,Washington,2020-03-20,1654,83
4602,Nevada,2020-03-20,179,2
1336,Diamond Princess,2020-03-20,49,0
58,Alabama,2020-03-20,106,0
5596,Northern Mariana Islands,2020-03-20,0,0
4744,New Hampshire,2020-03-20,58,0
3608,Massachusetts,2020-03-20,432,1
3324,Maine,2020-03-20,58,0
8152,Wyoming,2020-03-20,21,0
2614,Indiana,2020-03-20,86,3
4034,Mississippi,2020-03-20,80,1
6164,Pennsylvania,2020-03-20,311,1
5738,Ohio,2020-03-20,173,3
6732,South Dakota,2020-03-20,14,1
7016,Texas,2020-03-20,432,4
4886,New Jersey,2020-03-20,982,17
6874,Tennessee,2020-03-20,266,1
3040,Kentucky,2020-03-20,64,2
1904,Grand Princess,2020-03-20,23,1
5170,New York,2020-03-20,8852,155
200,Alaska,2020-03-20,11,0
768,California,2020-03-20,1243,24
6590,South Carolina,2020-03-20,126,3
1620,Florida,2020-03-20,564,13
2756,Iowa,2020-03-20,45,0
7158,Utah,2020-03-20,96,0
2472,Illinois,2020-03-20,752,6
5880,Oklahoma,2020-03-20,49,1
2046,Guam,2020-03-20,14,0
6023,Oregon,2020-03-21,137,4
6733,South Dakota,2020-03-21,14,1
8153,Wyoming,2020-03-21,23,0
3467,Maryland,2020-03-21,193,2
6165,Pennsylvania,2020-03-21,399,2
485,Arizona,2020-03-21,104,1
2615,Indiana,2020-03-21,128,4
4745,New Hampshire,2020-03-21,61,0
4035,Mississippi,2020-03-21,182,1
7727,Washington,2020-03-21,1939,94
5313,North Carolina,2020-03-21,256,0
5739,Ohio,2020-03-21,247,3
2473,Illinois,2020-03-21,756,7
6591,South Carolina,2020-03-21,174,3
627,Arkansas,2020-03-21,240,0
769,California,2020-03-21,1405,25
3041,Kentucky,2020-03-21,110,3
2331,Idaho,2020-03-21,42,0
8011,Wisconsin,2020-03-21,282,4
911,Colorado,2020-03-21,476,6
7585,Virginia,2020-03-21,157,3
4177,Missouri,2020-03-21,81,3
3893,Minnesota,2020-03-21,134,1
2189,Hawaii,2020-03-21,36,0
4887,New Jersey,2020-03-21,1467,16
1053,Connecticut,2020-03-21,194,4
2047,Guam,2020-03-21,15,0
2757,Iowa,2020-03-21,69,0
3183,Louisiana,2020-03-21,772,20
7017,Texas,2020-03-21,625,5
5881,Oklahoma,2020-03-21,53,1
343,American Samoa,2020-03-21,0,0
7159,Utah,2020-03-21,119,0
1195,Delaware,2020-03-21,45,0
1621,Florida,2020-03-21,764,13
1479,District of Columbia,2020-03-21,98,0
201,Alaska,2020-03-21,13,0
4319,Montana,2020-03-21,28,0
2899,Kansas,2020-03-21,57,2
6307,Puerto Rico,2020-03-21,21,1
1763,Georgia,2020-03-21,592,26
5029,New Mexico,2020-03-21,55,0
59,Alabama,2020-03-21,131,0
7869,West Virginia,2020-03-21,12,0
5171,New York,2020-03-21,11727,195
1905,Grand Princess,2020-03-21,23,1
7301,Vermont,2020-03-21,49,2
4603,Nevada,2020-03-21,171,2
3751,Michigan,2020-03-21,540,3
6449,Rhode Island,2020-03-21,78,0
6875,Tennessee,2020-03-21,304,1
4461,Nebraska,2020-03-21,38,0
7443,Virgin Islands,2020-03-21,6,0
5455,North Dakota,2020-03-21,28,0
3325,Maine,2020-03-21,73,0
3609,Massachusetts,2020-03-21,544,1
1337,Diamond Princess,2020-03-21,49,0
5597,Northern Mariana Islands,2020-03-21,0,0
7870,West Virginia,2020-03-22,16,0
6592,South Carolina,2020-03-22,196,3
3326,Maine,2020-03-22,97,0
1338,Diamond Princess,2020-03-22,49,0
6450,Rhode Island,2020-03-22,91,0
4888,New Jersey,2020-03-22,2135,24
7018,Texas,2020-03-22,643,7
3042,Kentucky,2020-03-22,142,3
4746,New Hampshire,2020-03-22,73,0
2616,Indiana,2020-03-22,204,6
4462,Nebraska,2020-03-22,51,0
1622,Florida,2020-03-22,1005,13
202,Alaska,2020-03-22,18,0
7160,Utah,2020-03-22,163,1
2474,Illinois,2020-03-22,1051,12
5740,Ohio,2020-03-22,356,3
5882,Oklahoma,2020-03-22,67,2
2758,Iowa,2020-03-22,90,0
1480,District of Columbia,2020-03-22,102,2
5314,North Carolina,2020-03-22,305,0
7728,Washington,2020-03-22,2161,97
3752,Michigan,2020-03-22,1035,9
4036,Mississippi,2020-03-22,207,1
770,California,2020-03-22,1646,30
1054,Connecticut,2020-03-22,327,8
2332,Idaho,2020-03-22,42,0
7302,Vermont,2020-03-22,52,2
5598,Northern Mariana Islands,2020-03-22,0,0
486,Arizona,2020-03-22,152,2
3184,Louisiana,2020-03-22,887,20
628,Arkansas,2020-03-22,286,0
3468,Maryland,2020-03-22,244,3
1906,Grand Princess,2020-03-22,30,1
6876,Tennessee,2020-03-22,393,2
6024,Oregon,2020-03-22,161,5
7444,Virgin Islands,2020-03-22,6,0
2048,Guam,2020-03-22,27,1
6734,South Dakota,2020-03-22,21,1
3610,Massachusetts,2020-03-22,665,8
4604,Nevada,2020-03-22,226,2
8154,Wyoming,2020-03-22,26,0
5456,North Dakota,2020-03-22,28,0
60,Alabama,2020-03-22,157,0
2190,Hawaii,2020-03-22,53,0
8012,Wisconsin,2020-03-22,381,4
2900,Kansas,2020-03-22,65,2
6308,Puerto Rico,2020-03-22,23,1
5030,New Mexico,2020-03-22,57,0
6166,Pennsylvania,2020-03-22,509,4
4178,Missouri,2020-03-22,100,3
1764,Georgia,2020-03-22,657,35
344,American Samoa,2020-03-22,0,0
1196,Delaware,2020-03-22,56,0
7586,Virginia,2020-03-22,220,6
3894,Minnesota,2020-03-22,167,1
5172,New York,2020-03-22,15823,324
912,Colorado,2020-03-22,596,7
4320,Montana,2020-03-22,35,0
5457,North Dakota,2020-03-23,30,0
7871,West Virginia,2020-03-23,16,0
3895,Minnesota,2020-03-23,235,1
4889,New Jersey,2020-03-23,3263,36
2617,Indiana,2020-03-23,326,7
2901,Kansas,2020-03-23,84,2
8013,Wisconsin,2020-03-23,425,5
2759,Iowa,2020-03-23,105,0
629,Arkansas,2020-03-23,195,0
6309,Puerto Rico,2020-03-23,31,2
6167,Pennsylvania,2020-03-23,698,6
7729,Washington,2020-03-23,2366,109
1339,Diamond Princess,2020-03-23,49,0
4605,Nevada,2020-03-23,334,4
2049,Guam,2020-03-23,29,1
7445,Virgin Islands,2020-03-23,7,0
6877,Tennessee,2020-03-23,757,2
1907,Grand Princess,2020-03-23,28,1
3185,Louisiana,2020-03-23,1183,35
61,Alabama,2020-03-23,196,0
345,American Samoa,2020-03-23,0,0
1197,Delaware,2020-03-23,68,0
4321,Montana,2020-03-23,35,0
5173,New York,2020-03-23,20991,423
1765,Georgia,2020-03-23,817,35
7303,Vermont,2020-03-23,75,8
5031,New Mexico,2020-03-23,83,0
7019,Texas,2020-03-23,758,9
8155,Wyoming,2020-03-23,26,0
1623,Florida,2020-03-23,1227,19
203,Alaska,2020-03-23,30,0
5883,Oklahoma,2020-03-23,81,2
7161,Utah,2020-03-23,279,1
1481,District of Columbia,2020-03-23,120,2
3753,Michigan,2020-03-23,1341,15
4463,Nebraska,2020-03-23,51,0
3327,Maine,2020-03-23,112,0
6451,Rhode Island,2020-03-23,111,0
1055,Connecticut,2020-03-23,415,10
3611,Massachusetts,2020-03-23,831,16
6735,South Dakota,2020-03-23,28,1
4747,New Hampshire,2020-03-23,124,1
4037,Mississippi,2020-03-23,249,1
5315,North Carolina,2020-03-23,353,0
2475,Illinois,2020-03-23,1348,12
5741,Ohio,2020-03-23,443,6
771,California,2020-03-23,2108,39
6593,South Carolina,2020-03-23,298,5
5599,Northern Mariana Islands,2020-03-23,0,0
2333,Idaho,2020-03-23,68,0
913,Colorado,2020-03-23,728,7
3043,Kentucky,2020-03-23,138,4
487,Arizona,2020-03-23,235,2
4179,Missouri,2020-03-23,191,4
6025,Oregon,2020-03-23,191,5
2191,Hawaii,2020-03-23,56,0
7587,Virginia,2020-03-23,254,6
3469,Maryland,2020-03-23,290,3
4748,New Hampshire,2020-03-24,101,1
5458,North Dakota,2020-03-24,36,0
3754,Michigan,2020-03-24,1811,24
4606,Nevada,2020-03-24,293,4
4038,Mississippi,2020-03-24,320,1
5316,North Carolina,2020-03-24,495,0
62,Alabama,2020-03-24,242,0
5032,New Mexico,2020-03-24,100,0
5600,Northern Mariana Islands,2020-03-24,0,0
4180,Missouri,2020-03-24,263,7
346,American Samoa,2020-03-24,0,0
3896,Minnesota,2020-03-24,261,1
5174,New York,2020-03-24,25681,551
4322,Montana,2020-03-24,57,0
4464,Nebraska,2020-03-24,66,0
4890,New Jersey,2020-03-24,4320,70
7872,West Virginia,2020-03-24,22,0
6310,Puerto Rico,2020-03-24,39,2
1624,Florida,2020-03-24,1412,19
1198,Delaware,2020-03-24,104,0
5742,Ohio,2020-03-24,567,8
7588,Virginia,2020-03-24,293,9
7162,Utah,2020-03-24,321,1
1482,District of Columbia,2020-03-24,141,2
3186,Louisiana,2020-03-24,1400,47
6026,Oregon,2020-03-24,210,8
6452,Rhode Island,2020-03-24,147,0
8156,Wyoming,2020-03-24,29,0
2618,Indiana,2020-03-24,368,12
1340,Diamond Princess,2020-03-24,49,0
1056,Connecticut,2020-03-24,618,12
772,California,2020-03-24,2538,50
2760,Iowa,2020-03-24,126,0
3044,Kentucky,2020-03-24,208,4
7304,Vermont,2020-03-24,95,9
6168,Pennsylvania,2020-03-24,946,8
2902,Kansas,2020-03-24,100,2
2050,Guam,2020-03-24,32,1
488,Arizona,2020-03-24,326,7
2476,Illinois,2020-03-24,1537,20
204,Alaska,2020-03-24,34,0
7446,Virgin Islands,2020-03-24,17,0
2192,Hawaii,2020-03-24,110,1
5884,Oklahoma,2020-03-24,106,3
8014,Wisconsin,2020-03-24,481,5
7730,Washington,2020-03-24,2440,116
3612,Massachusetts,2020-03-24,1246,20
1908,Grand Princess,2020-03-24,28,1
6736,South Dakota,2020-03-24,30,1
914,Colorado,2020-03-24,930,14
3328,Maine,2020-03-24,118,0
6594,South Carolina,2020-03-24,342,5
1766,Georgia,2020-03-24,1107,49
630,Arkansas,2020-03-24,232,3
7020,Texas,2020-03-24,955,12
6878,Tennessee,2020-03-24,905,2
2334,Idaho,2020-03-24,81,0
3470,Maryland,2020-03-24,349,4
4607,Nevada,2020-03-25,338,6
773,California,2020-03-25,2998,65
3471,Maryland,2020-03-25,425,4
3897,Minnesota,2020-03-25,286,1
3045,Kentucky,2020-03-25,251,5
6169,Pennsylvania,2020-03-25,1260,15
8157,Wyoming,2020-03-25,44,0
5885,Oklahoma,2020-03-25,164,5
3755,Michigan,2020-03-25,2317,43
6027,Oregon,2020-03-25,266,10
3329,Maine,2020-03-25,144,0
3187,Louisiana,2020-03-25,1806,66
63,Alabama,2020-03-25,381,1
915,Colorado,2020-03-25,1105,20
7589,Virginia,2020-03-25,396,9
1057,Connecticut,2020-03-25,875,19
489,Arizona,2020-03-25,401,8
3613,Massachusetts,2020-03-25,2000,24
1199,Delaware,2020-03-25,119,0
6879,Tennessee,2020-03-25,1097,3
1909,Grand Princess,2020-03-25,28,1
6737,South Dakota,2020-03-25,41,1
2193,Hawaii,2020-03-25,112,0
4323,Montana,2020-03-25,65,0
4181,Missouri,2020-03-25,354,8
5175,New York,2020-03-25,30841,690
1767,Georgia,2020-03-25,1393,64
6595,South Carolina,2020-03-25,424,7
7021,Texas,2020-03-25,1229,15
2335,Idaho,2020-03-25,91,0
2477,Illinois,2020-03-25,1867,19
5317,North Carolina,2020-03-25,590,3
1625,Florida,2020-03-25,1682,23
205,Alaska,2020-03-25,41,2
7163,Utah,2020-03-25,364,1
1483,District of Columbia,2020-03-25,187,2
4465,Nebraska,2020-03-25,71,0
4039,Mississippi,2020-03-25,377,3
6453,Rhode Island,2020-03-25,163,0
2619,Indiana,2020-03-25,477,14
1341,Diamond Princess,2020-03-25,49,0
7873,West Virginia,2020-03-25,39,0
6311,Puerto Rico,2020-03-25,51,2
2761,Iowa,2020-03-25,146,1
5033,New Mexico,2020-03-25,113,1
7305,Vermont,2020-03-25,127,11
2903,Kansas,2020-03-25,134,3
5459,North Dakota,2020-03-25,45,0
7447,Virgin Islands,2020-03-25,17,0
4749,New Hampshire,2020-03-25,108,1
2051,Guam,2020-03-25,37,1
8015,Wisconsin,2020-03-25,621,7
7731,Washington,2020-03-25,2642,133
4891,New Jersey,2020-03-25,5332,106
347,American Samoa,2020-03-25,0,0
631,Arkansas,2020-03-25,300,3
5743,Ohio,2020-03-25,704,11
5601,Northern Mariana Islands,2020-03-25,0,0
1058,Connecticut,2020-03-26,1012,21
5318,North Carolina,2020-03-26,738,3
1626,Florida,2020-03-26,2357,29
4608,Nevada,2020-03-26,424,14
3188,Louisiana,2020-03-26,2317,84
5744,Ohio,2020-03-26,868,15
3756,Michigan,2020-03-26,2866,61
6738,South Dakota,2020-03-26,46,1
3046,Kentucky,2020-03-26,351,5
7164,Utah,2020-03-26,424,1
6170,Pennsylvania,2020-03-26,1795,18
7590,Virginia,2020-03-26,466,10
206,Alaska,2020-03-26,56,2
490,Arizona,2020-03-26,508,12
1484,District of Columbia,2020-03-26,231,3
6596,South Carolina,2020-03-26,424,9
8158,Wyoming,2020-03-26,53,0
7732,Washington,2020-03-26,3276,150
7874,West Virginia,2020-03-26,52,0
1768,Georgia,2020-03-26,1691,80
7022,Texas,2020-03-26,1563,21
2336,Idaho,2020-03-26,146,3
4324,Montana,2020-03-26,90,0
5176,New York,2020-03-26,37877,947
3330,Maine,2020-03-26,156,0
64,Alabama,2020-03-26,517,1
6028,Oregon,2020-03-26,316,11
8016,Wisconsin,2020-03-26,728,10
4182,Missouri,2020-03-26,520,9
632,Arkansas,2020-03-26,359,3
2478,Illinois,2020-03-26,3206,26
5602,Northern Mariana Islands,2020-03-26,0,0
3898,Minnesota,2020-03-26,344,2
2194,Hawaii,2020-03-26,103,0
5886,Oklahoma,2020-03-26,248,7
6454,Rhode Island,2020-03-26,198,0
2620,Indiana,2020-03-26,645,17
5460,North Dakota,2020-03-26,51,0
1342,Diamond Princess,2020-03-26,49,0
4892,New Jersey,2020-03-26,8354,144
6312,Puerto Rico,2020-03-26,64,2
1200,Delaware,2020-03-26,130,1
2052,Guam,2020-03-26,45,1
4750,New Hampshire,2020-03-26,137,1
2904,Kansas,2020-03-26,172,3
7306,Vermont,2020-03-26,166,13
5034,New Mexico,2020-03-26,113,1
6880,Tennessee,2020-03-26,1326,3
3614,Massachusetts,2020-03-26,2687,34
2762,Iowa,2020-03-26,179,1
3472,Maryland,2020-03-26,583,4
916,Colorado,2020-03-26,1532,19
1910,Grand Princess,2020-03-26,28,1
4466,Nebraska,2020-03-26,74,0
7448,Virgin Islands,2020-03-26,17,0
348,American Samoa,2020-03-26,0,0
774,California,2020-03-26,3899,81
4040,Mississippi,2020-03-26,485,6
1627,Florida,2020-03-27,2900,35
4467,Nebraska,2020-03-27,84,0
7023,Texas,2020-03-27,1937,26
491,Arizona,2020-03-27,665,15
2763,Iowa,2020-03-27,235,3
2337,Idaho,2020-03-27,205,3
2905,Kansas,2020-03-27,206,4
7165,Utah,2020-03-27,506,1
207,Alaska,2020-03-27,58,2
6171,Pennsylvania,2020-03-27,2345,22
5035,New Mexico,2020-03-27,136,1
8159,Wyoming,2020-03-27,70,0
1485,District of Columbia,2020-03-27,271,3
7307,Vermont,2020-03-27,190,15
65,Alabama,2020-03-27,587,4
5603,Northern Mariana Islands,2020-03-27,0,0
3189,Louisiana,2020-03-27,2760,120
5319,North Carolina,2020-03-27,887,4
4609,Nevada,2020-03-27,552,10
1059,Connecticut,2020-03-27,1291,27
6455,Rhode Island,2020-03-27,274,0
7733,Washington,2020-03-27,3544,157
1201,Delaware,2020-03-27,163,3
7449,Virgin Islands,2020-03-27,19,0
2621,Indiana,2020-03-27,979,25
3899,Minnesota,2020-03-27,396,6
633,Arkansas,2020-03-27,416,5
1343,Diamond Princess,2020-03-27,49,0
5745,Ohio,2020-03-27,1137,19
4041,Mississippi,2020-03-27,579,8
6029,Oregon,2020-03-27,416,12
6313,Puerto Rico,2020-03-27,79,3
3047,Kentucky,2020-03-27,459,7
2479,Illinois,2020-03-27,3024,34
5461,North Dakota,2020-03-27,68,1
775,California,2020-03-27,4669,94
349,American Samoa,2020-03-27,0,0
3331,Maine,2020-03-27,171,1
3473,Maryland,2020-03-27,775,6
5887,Oklahoma,2020-03-27,322,8
4183,Missouri,2020-03-27,666,9
917,Colorado,2020-03-27,1874,32
4325,Montana,2020-03-27,109,2
4893,New Jersey,2020-03-27,10809,190
2053,Guam,2020-03-27,51,1
4751,New Hampshire,2020-03-27,162,1
6739,South Dakota,2020-03-27,58,1
1911,Grand Princess,2020-03-27,28,3
8017,Wisconsin,2020-03-27,987,14
7591,Virginia,2020-03-27,607,10
1769,Georgia,2020-03-27,2217,106
2195,Hawaii,2020-03-27,112,0
3757,Michigan,2020-03-27,3658,92
3615,Massachusetts,2020-03-27,3547,44
6881,Tennessee,2020-03-27,1631,9
5177,New York,2020-03-27,44876,1298
6597,South Carolina,2020-03-27,542,13
7875,West Virginia,2020-03-27,76,0
208,Alaska,2020-03-28,85,3
5746,Ohio,2020-03-28,1406,25
3900,Minnesota,2020-03-28,441,5
5888,Oklahoma,2020-03-28,377,15
7166,Utah,2020-03-28,649,1
3758,Michigan,2020-03-28,4836,111
3048,Kentucky,2020-03-28,530,9
3616,Massachusetts,2020-03-28,4621,53
7734,Washington,2020-03-28,4030,188
1486,District of Columbia,2020-03-28,304,4
6740,South Dakota,2020-03-28,68,1
918,Colorado,2020-03-28,2223,45
1912,Grand Princess,2020-03-28,103,3
5036,New Mexico,2020-03-28,208,1
350,American Samoa,2020-03-28,0,0
6882,Tennessee,2020-03-28,1820,11
7308,Vermont,2020-03-28,218,19
2764,Iowa,2020-03-28,298,3
8018,Wisconsin,2020-03-28,1055,17
4752,New Hampshire,2020-03-28,187,2
2906,Kansas,2020-03-28,266,4
4894,New Jersey,2020-03-28,13602,226
6314,Puerto Rico,2020-03-28,100,3
2054,Guam,2020-03-28,55,1
1344,Diamond Princess,2020-03-28,49,0
4468,Nebraska,2020-03-28,96,2
5462,North Dakota,2020-03-28,94,1
2622,Indiana,2020-03-28,1233,31
1202,Delaware,2020-03-28,214,5
