,Date,Country/Region,Lat,Long,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered
9662,2020-02-27,Tajikistan,38.861034,71.276093,0,0,0.0,0.0,0,0,0
9663,2020-02-27,Tanzania,-6.369,34.8888,0,0,0.0,0.0,0,0,0
9664,2020-02-27,Thailand,15.0,101.0,40,0,22.0,18.0,0,0,0
9665,2020-02-27,Timor-Leste,-8.874217,125.727539,0,0,0.0,0.0,0,0,0
9666,2020-02-27,Togo,8.6195,0.8248,0,0,0.0,0.0,0,0,0
9667,2020-02-27,Trinidad and Tobago,10.6918,-61.2225,0,0,0.0,0.0,0,0,0
9668,2020-02-27,Tunisia,34.0,9.0,0,0,0.0,0.0,0,0,0
9669,2020-02-27,Turkey,38.9637,35.2433,0,0,0.0,0.0,0,0,0
9670,2020-02-27,US,37.0902,-95.7129,58,0,6.0,52.0,1,0,0
9671,2020-02-27,Uganda,1.0,32.0,0,0,0.0,0.0,0,0,0
9672,2020-02-27,Ukraine,48.3794,31.1656,0,0,0.0,0.0,0,0,0
9673,2020-02-27,United Arab Emirates,24.0,54.0,13,0,4.0,9.0,0,0,0
9674,2020-02-27,United Kingdom,-51.7963,-59.5236,0,0,0.0,0.0,2,0,0
9675,2020-02-27,United Kingdom,16.7425,-62.1874,0,0,0.0,0.0,2,0,0
9676,2020-02-27,United Kingdom,18.2206,-63.0686,0,0,0.0,0.0,2,0,0
9677,2020-02-27,United Kingdom,18.4207,-64.64,0,0,0.0,0.0,2,0,0
9678,2020-02-27,United Kingdom,19.3133,-81.2546,0,0,0.0,0.0,2,0,0
9679,2020-02-27,United Kingdom,21.694,-71.7979,0,0,0.0,0.0,2,0,0
9680,2020-02-27,United Kingdom,32.3078,-64.7505,0,0,0.0,0.0,2,0,0
9681,2020-02-27,United Kingdom,36.1408,-5.3536,0,0,0.0,0.0,2,0,0
9682,2020-02-27,United Kingdom,49.3723,-2.3644,0,0,0.0,0.0,2,0,0
9683,2020-02-27,United Kingdom,54.2361,-4.5481,0,0,0.0,0.0,2,0,0
9684,2020-02-27,United Kingdom,55.3781,-3.436,15,0,8.0,7.0,2,0,0
9685,2020-02-27,Uruguay,-32.5228,-55.7658,0,0,0.0,0.0,0,0,0
9686,2020-02-27,Uzbekistan,41.3775,64.5853,0,0,0.0,0.0,0,0,0
9687,2020-02-27,Venezuela,6.4238,-66.5897,0,0,0.0,0.0,0,0,0
9688,2020-02-27,Vietnam,16.0,108.0,16,0,16.0,0.0,0,0,0
9689,2020-02-27,West Bank and Gaza,31.9522,35.2332,0,0,0.0,0.0,0,0,0
9690,2020-02-27,Western Sahara,24.2155,-12.8858,0,0,0.0,0.0,0,0,0
9691,2020-02-27,Yemen,15.552727,48.516388,0,0,0.0,0.0,0,0,0
9692,2020-02-27,Zambia,-15.4167,28.2833,0,0,0.0,0.0,0,0,0
9693,2020-02-27,Zimbabwe,-20.0,30.0,0,0,0.0,0.0,0,0,0
9694,2020-02-28,Afghanistan,33.0,65.0,1,0,0.0,1.0,0,0,0
9695,2020-02-28,Albania,41.1533,20.1683,0,0,0.0,0.0,0,0,0
9696,2020-02-28,Algeria,28.0339,1.6596,1,0,0.0,1.0,0,0,0
9697,2020-02-28,Andorra,42.5063,1.5218,0,0,0.0,0.0,0,0,0
9698,2020-02-28,Angola,-11.2027,17.8739,0,0,0.0,0.0,0,0,0
9699,2020-02-28,Antigua and Barbuda,17.0608,-61.7964,0,0,0.0,0.0,0,0,0
9700,2020-02-28,Argentina,-38.4161,-63.6167,0,0,0.0,0.0,0,0,0
9701,2020-02-28,Armenia,40.0691,45.0382,0,0,0.0,0.0,0,0,0
9702,2020-02-28,Australia,-41.4545,145.9707,0,0,0.0,0.0,0,0,0
9703,2020-02-28,Australia,-37.8136,144.9631,4,0,4.0,0.0,0,0,0
9704,2020-02-28,Australia,-35.4735,149.0124,0,0,0.0,0.0,0,0,0
9705,2020-02-28,Australia,-34.9285,138.6007,2,0,2.0,0.0,0,0,0
9706,2020-02-28,Australia,-33.8688,151.2093,4,0,4.0,0.0,0,0,0
9707,2020-02-28,Australia,-31.9505,115.8605,0,0,0.0,0.0,0,0,0
9708,2020-02-28,Australia,-28.0167,153.4,5,0,1.0,4.0,0,0,0
9709,2020-02-28,Australia,-12.4634,130.8456,0,0,0.0,0.0,0,0,0
9710,2020-02-28,Austria,47.5162,14.5501,3,0,0.0,3.0,0,0,0
9711,2020-02-28,Azerbaijan,40.1431,47.5769,0,0,0.0,0.0,0,0,0
9712,2020-02-28,Bahamas,25.0343,-77.3963,0,0,0.0,0.0,0,0,0
9713,2020-02-28,Bahrain,26.0275,50.55,36,0,0.0,36.0,3,0,0
9714,2020-02-28,Bangladesh,23.685,90.3563,0,0,0.0,0.0,0,0,0
9715,2020-02-28,Barbados,13.1939,-59.5432,0,0,0.0,0.0,0,0,0
9716,2020-02-28,Belarus,53.7098,27.9534,1,0,0.0,1.0,1,0,0
9717,2020-02-28,Belgium,50.8333,4.0,1,0,1.0,0.0,0,0,0
9718,2020-02-28,Belize,13.1939,-59.5432,0,0,0.0,0.0,0,0,0
9719,2020-02-28,Benin,9.3077,2.3158,0,0,0.0,0.0,0,0,0
9720,2020-02-28,Bhutan,27.5142,90.4336,0,0,0.0,0.0,0,0,0
9721,2020-02-28,Bolivia,-16.2902,-63.5887,0,0,0.0,0.0,0,0,0
9722,2020-02-28,Bosnia and Herzegovina,43.9159,17.6791,0,0,0.0,0.0,0,0,0
9723,2020-02-28,Botswana,-22.3285,24.6849,0,0,0.0,0.0,0,0,0
9724,2020-02-28,Brazil,-14.235,-51.9253,1,0,0.0,1.0,0,0,0
9725,2020-02-28,Brunei,4.5353,114.7277,0,0,0.0,0.0,0,0,0
9726,2020-02-28,Bulgaria,42.7339,25.4858,0,0,0.0,0.0,0,0,0
9727,2020-02-28,Burkina Faso,12.2383,-1.5616,0,0,0.0,0.0,0,0,0
9728,2020-02-28,Burma,21.9162,95.956,0,0,0.0,0.0,0,0,0
9729,2020-02-28,Burundi,-3.3731,29.9189,0,0,0.0,0.0,0,0,0
9730,2020-02-28,Cabo Verde,16.5388,-23.0418,0,0,0.0,0.0,0,0,0
9731,2020-02-28,Cambodia,11.55,104.9167,1,0,1.0,0.0,0,0,0
9732,2020-02-28,Cameroon,3.848,11.5021,0,0,0.0,0.0,0,0,0
9733,2020-02-28,Canada,44.682,-63.7443,0,0,0.0,0.0,1,0,0
9734,2020-02-28,Canada,46.5107,-63.4168,0,0,0.0,0.0,1,0,0
9735,2020-02-28,Canada,46.5653,-66.4619,0,0,0.0,0.0,1,0,0
9736,2020-02-28,Canada,49.2827,-123.1207,7,0,0.0,7.0,1,0,0
9737,2020-02-28,Canada,51.2538,-85.3232,6,0,0.0,6.0,1,0,0
9738,2020-02-28,Canada,52.9399,-106.4509,0,0,0.0,0.0,1,0,0
9739,2020-02-28,Canada,52.9399,-73.5491,1,0,0.0,1.0,1,0,0
9740,2020-02-28,Canada,53.1355,-57.6604,0,0,0.0,0.0,1,0,0
9741,2020-02-28,Canada,53.7609,-98.8139,0,0,0.0,0.0,1,0,0
9742,2020-02-28,Canada,53.9333,-116.5765,0,0,0.0,0.0,1,0,0
9743,2020-02-28,Canada,64.2823,-135.0,0,0,0.0,0.0,1,0,0
9744,2020-02-28,Canada,64.8255,-124.8457,0,0,0.0,0.0,1,0,0
9745,2020-02-28,Central African Republic,6.6111,20.9394,0,0,0.0,0.0,0,0,0
9746,2020-02-28,Chad,15.4542,18.7322,0,0,0.0,0.0,0,0,0
9747,2020-02-28,Chile,-35.6751,-71.543,0,0,0.0,0.0,0,0,0
9748,2020-02-28,China,19.1959,109.7453,168,5,133.0,30.0,328,44,3399
9749,2020-02-28,China,22.1667,113.55,10,0,8.0,2.0,328,44,3399
9750,2020-02-28,China,22.3,114.2,94,2,30.0,62.0,328,44,3399
9751,2020-02-28,China,23.3417,113.4244,1348,7,935.0,406.0,328,44,3399
9752,2020-02-28,China,23.8298,108.7881,252,2,168.0,82.0,328,44,3399
9753,2020-02-28,China,24.974,101.487,174,2,156.0,16.0,328,44,3399
9754,2020-02-28,China,26.0789,117.9874,296,1,235.0,60.0,328,44,3399
9755,2020-02-28,China,26.8154,106.8748,146,2,112.0,32.0,328,44,3399
9756,2020-02-28,China,27.6104,111.7088,1017,4,830.0,183.0,328,44,3399
9757,2020-02-28,China,27.614,115.7221,935,1,790.0,144.0,328,44,3399
9758,2020-02-28,China,29.1832,120.0934,1205,1,975.0,229.0,328,44,3399
9759,2020-02-28,China,30.0572,107.874,576,6,422.0,148.0,328,44,3399
9760,2020-02-28,China,30.6171,102.7103,538,3,338.0,197.0,328,44,3399
9761,2020-02-28,China,30.9756,112.2707,65914,2682,26403.0,36829.0,328,44,3399
9762,2020-02-28,China,31.202,121.4491,337,3,279.0,55.0,328,44,3399
9763,2020-02-28,China,31.6927,88.0924,1,0,1.0,0.0,328,44,3399
9764,2020-02-28,China,31.8257,117.2264,990,6,821.0,163.0,328,44,3399
9765,2020-02-28,China,32.9711,119.455,631,0,515.0,116.0,328,44,3399
9766,2020-02-28,China,33.882,113.614,1272,20,1112.0,140.0,328,44,3399
9767,2020-02-28,China,35.1917,108.8701,245,1,199.0,45.0,328,44,3399
9768,2020-02-28,China,35.7452,95.9956,18,0,18.0,0.0,328,44,3399
9769,2020-02-28,China,36.3427,118.1498,756,6,405.0,345.0,328,44,3399
9770,2020-02-28,China,37.2692,106.1655,72,0,68.0,4.0,328,44,3399
9771,2020-02-28,China,37.5777,112.2922,133,0,112.0,21.0,328,44,3399
9772,2020-02-28,China,37.8099,101.0583,91,2,82.0,7.0,328,44,3399
9773,2020-02-28,China,39.3054,117.323,136,3,102.0,31.0,328,44,3399
9774,2020-02-28,China,39.549,116.1306,318,6,277.0,35.0,328,44,3399
9775,2020-02-28,China,40.1824,116.4142,410,7,257.0,146.0,328,44,3399
9776,2020-02-28,China,41.1129,85.2401,76,3,52.0,21.0,328,44,3399
9777,2020-02-28,China,41.2956,122.6085,121,1,93.0,27.0,328,44,3399
9778,2020-02-28,China,43.6661,126.1923,93,1,73.0,19.0,328,44,3399
9779,2020-02-28,China,44.0935,113.9448,75,0,45.0,30.0,328,44,3399
9780,2020-02-28,China,47.862,127.7615,480,13,283.0,184.0,328,44,3399
9781,2020-02-28,Colombia,4.5709,-74.2973,0,0,0.0,0.0,0,0,0
9782,2020-02-28,Comoros,-11.6455,43.3333,0,0,0.0,0.0,0,0,0
9783,2020-02-28,Congo (Brazzaville),-4.0383,21.7587,0,0,0.0,0.0,0,0,0
9784,2020-02-28,Congo (Kinshasa),-4.0383,21.7587,0,0,0.0,0.0,0,0,0
9785,2020-02-28,Costa Rica,9.7489,-83.7534,0,0,0.0,0.0,0,0,0
9786,2020-02-28,Cote d'Ivoire,7.54,-5.5471,0,0,0.0,0.0,0,0,0
9787,2020-02-28,Croatia,45.1,15.2,5,0,0.0,5.0,2,0,0
9788,2020-02-28,Cuba,22.0,-80.0,0,0,0.0,0.0,0,0,0
9789,2020-02-28,Cyprus,35.1264,33.4299,0,0,0.0,0.0,0,0,0
9790,2020-02-28,Czechia,49.8175,15.473,0,0,0.0,0.0,0,0,0
9791,2020-02-28,Denmark,56.2639,9.5018,1,0,0.0,1.0,0,0,0
9792,2020-02-28,Denmark,61.8926,-6.9118,0,0,0.0,0.0,0,0,0
9793,2020-02-28,Denmark,71.7069,-42.6043,0,0,0.0,0.0,0,0,0
9794,2020-02-28,Djibouti,11.8251,42.5903,0,0,0.0,0.0,0,0,0
9795,2020-02-28,Dominica,15.415,-61.371,0,0,0.0,0.0,0,0,0
9796,2020-02-28,Dominican Republic,18.7357,-70.1627,0,0,0.0,0.0,0,0,0
9797,2020-02-28,Ecuador,-1.8312,-78.1834,0,0,0.0,0.0,0,0,0
9798,2020-02-28,Egypt,26.0,30.0,1,0,1.0,0.0,0,0,1
9799,2020-02-28,El Salvador,13.7942,-88.8965,0,0,0.0,0.0,0,0,0
9800,2020-02-28,Equatorial Guinea,1.5,10.0,0,0,0.0,0.0,0,0,0
9801,2020-02-28,Eritrea,15.1794,39.7823,0,0,0.0,0.0,0,0,0
9802,2020-02-28,Estonia,58.5953,25.0136,1,0,0.0,1.0,0,0,0
9803,2020-02-28,Eswatini,-26.5225,31.4659,0,0,0.0,0.0,0,0,0
9804,2020-02-28,Ethiopia,9.145,40.4897,0,0,0.0,0.0,0,0,0
9805,2020-02-28,Fiji,-17.7134,178.065,0,0,0.0,0.0,0,0,0
9806,2020-02-28,Finland,64.0,26.0,2,0,1.0,1.0,0,0,0
9807,2020-02-28,France,-21.1351,55.2471,0,0,0.0,0.0,19,0,0
9808,2020-02-28,France,-20.9043,165.618,0,0,0.0,0.0,19,0,0
9809,2020-02-28,France,-17.6797,149.4068,0,0,0.0,0.0,19,0,0
9810,2020-02-28,France,-12.8275,45.1662,0,0,0.0,0.0,19,0,0
9811,2020-02-28,France,3.9339,-53.1258,0,0,0.0,0.0,19,0,0
9812,2020-02-28,France,14.6415,-61.0242,0,0,0.0,0.0,19,0,0
9813,2020-02-28,France,16.25,-61.5833,0,0,0.0,0.0,19,0,0
9814,2020-02-28,France,17.9,-62.8333,0,0,0.0,0.0,19,0,0
9815,2020-02-28,France,18.0708,-63.0501,0,0,0.0,0.0,19,0,0
9816,2020-02-28,France,46.2276,2.2137,57,2,11.0,44.0,19,0,0
9817,2020-02-28,France,46.8852,-56.3159,0,0,0.0,0.0,19,0,0
9818,2020-02-28,Gabon,-0.8037,11.6094,0,0,0.0,0.0,0,0,0
9819,2020-02-28,Gambia,13.4432,-15.3101,0,0,0.0,0.0,0,0,0
9820,2020-02-28,Georgia,42.3154,43.3569,1,0,0.0,1.0,0,0,0
9821,2020-02-28,Germany,51.0,9.0,48,0,16.0,32.0,2,0,0
9822,2020-02-28,Ghana,7.9465,-1.0232,0,0,0.0,0.0,0,0,0
9823,2020-02-28,Greece,39.0742,21.8243,4,0,0.0,4.0,1,0,0
9824,2020-02-28,Grenada,12.1165,-61.679,0,0,0.0,0.0,0,0,0
9825,2020-02-28,Guatemala,15.7835,-90.2308,0,0,0.0,0.0,0,0,0
9826,2020-02-28,Guinea,9.9456,-9.6966,0,0,0.0,0.0,0,0,0
9827,2020-02-28,Guinea-Bissau,11.8037,-15.1804,0,0,0.0,0.0,0,0,0
9828,2020-02-28,Guyana,5.0,-58.75,0,0,0.0,0.0,0,0,0
9829,2020-02-28,Haiti,18.9712,-72.2852,0,0,0.0,0.0,0,0,0
9830,2020-02-28,Holy See,41.9029,12.4534,0,0,0.0,0.0,0,0,0
9831,2020-02-28,Honduras,15.2,-86.2419,0,0,0.0,0.0,0,0,0
9832,2020-02-28,Hungary,47.1625,19.5033,0,0,0.0,0.0,0,0,0
9833,2020-02-28,Iceland,64.9631,-19.0208,1,0,0.0,1.0,1,0,0
9834,2020-02-28,India,21.0,78.0,3,0,3.0,0.0,0,0,0
9835,2020-02-28,Indonesia,-0.7893,113.9213,0,0,0.0,0.0,0,0,0
9836,2020-02-28,Iran,32.0,53.0,388,34,73.0,281.0,143,8,24
9837,2020-02-28,Iraq,33.0,44.0,7,0,0.0,7.0,0,0,0
9838,2020-02-28,Ireland,53.1424,-7.6921,0,0,0.0,0.0,0,0,0
9839,2020-02-28,Israel,31.0,35.0,4,0,1.0,3.0,1,0,0
9840,2020-02-28,Italy,43.0,12.0,888,21,46.0,821.0,233,4,1
9841,2020-02-28,Jamaica,18.1096,-77.2975,0,0,0.0,0.0,0,0,0
9842,2020-02-28,Japan,36.0,138.0,228,4,22.0,202.0,14,0,0
9843,2020-02-28,Jordan,31.24,36.51,0,0,0.0,0.0,0,0,0
9844,2020-02-28,Kazakhstan,48.0196,66.9237,0,0,0.0,0.0,0,0,0
9845,2020-02-28,Kenya,-0.0236,37.9062,0,0,0.0,0.0,0,0,0
9846,2020-02-28,"Korea, South",36.0,128.0,2337,13,22.0,2302.0,571,0,0
9847,2020-02-28,Kosovo,42.602636,20.902977,0,0,0.0,0.0,0,0,0
9848,2020-02-28,Kuwait,29.5,47.75,45,0,0.0,45.0,2,0,0
9849,2020-02-28,Kyrgyzstan,41.2044,74.7661,0,0,0.0,0.0,0,0,0
9850,2020-02-28,Laos,19.85627,102.495496,0,0,0.0,0.0,0,0,0
9851,2020-02-28,Latvia,56.8796,24.6032,0,0,0.0,0.0,0,0,0
9852,2020-02-28,Lebanon,33.8547,35.8623,2,0,0.0,2.0,0,0,0
9853,2020-02-28,Lesotho,-29.609988,28.233608,0,0,0.0,0.0,0,0,0
9854,2020-02-28,Liberia,6.4281,-9.4295,0,0,0.0,0.0,0,0,0
9855,2020-02-28,Libya,26.3351,17.228331,0,0,0.0,0.0,0,0,0
9856,2020-02-28,Liechtenstein,47.14,9.55,0,0,0.0,0.0,0,0,0
9857,2020-02-28,Lithuania,55.1694,23.8813,1,0,0.0,1.0,1,0,0
9858,2020-02-28,Luxembourg,49.8153,6.1296,0,0,0.0,0.0,0,0,0
9859,2020-02-28,Madagascar,-18.7669,46.8691,0,0,0.0,0.0,0,0,0
9860,2020-02-28,Malawi,-13.254308,34.301525,0,0,0.0,0.0,0,0,0
9861,2020-02-28,Malaysia,2.5,112.5,23,0,18.0,5.0,0,0,0
9862,2020-02-28,Maldives,3.2028,73.2207,0,0,0.0,0.0,0,0,0
9863,2020-02-28,Mali,17.570692,-3.996166,0,0,0.0,0.0,0,0,0
9864,2020-02-28,Malta,35.9375,14.3754,0,0,0.0,0.0,0,0,0
9865,2020-02-28,Mauritania,21.0079,10.9408,0,0,0.0,0.0,0,0,0
9866,2020-02-28,Mauritius,-20.2,57.5,0,0,0.0,0.0,0,0,0
9867,2020-02-28,Mexico,23.6345,-102.5528,1,0,0.0,1.0,1,0,0
9868,2020-02-28,Moldova,47.4116,28.3699,0,0,0.0,0.0,0,0,0
9869,2020-02-28,Monaco,43.7333,7.4167,0,0,0.0,0.0,0,0,0
9870,2020-02-28,Mongolia,46.8625,103.8467,0,0,0.0,0.0,0,0,0
9871,2020-02-28,Montenegro,42.5,19.3,0,0,0.0,0.0,0,0,0
9872,2020-02-28,Morocco,31.7917,-7.0926,0,0,0.0,0.0,0,0,0
9873,2020-02-28,Mozambique,-18.665695,35.529562,0,0,0.0,0.0,0,0,0
9874,2020-02-28,Namibia,-22.9576,18.4904,0,0,0.0,0.0,0,0,0
9875,2020-02-28,Nepal,28.1667,84.25,1,0,1.0,0.0,0,0,0
9876,2020-02-28,Netherlands,12.1696,-68.99,0,0,0.0,0.0,0,0,0
9877,2020-02-28,Netherlands,12.1784,-68.2385,0,0,0.0,0.0,0,0,0
9878,2020-02-28,Netherlands,12.5186,-70.0358,0,0,0.0,0.0,0,0,0
9879,2020-02-28,Netherlands,18.0425,-63.0548,0,0,0.0,0.0,0,0,0
9880,2020-02-28,Netherlands,52.1326,5.2913,1,0,0.0,1.0,0,0,0
9881,2020-02-28,New Zealand,-40.9006,174.886,1,0,0.0,1.0,1,0,0
9882,2020-02-28,Nicaragua,12.8654,-85.2072,0,0,0.0,0.0,0,0,0
9883,2020-02-28,Niger,17.6078,8.0817,0,0,0.0,0.0,0,0,0
9884,2020-02-28,Nigeria,9.082,8.6753,1,0,0.0,1.0,1,0,0
9885,2020-02-28,North Macedonia,41.6086,21.7453,1,0,0.0,1.0,0,0,0
9886,2020-02-28,Norway,60.472,8.4689,6,0,0.0,6.0,5,0,0
9887,2020-02-28,Oman,21.0,57.0,4,0,0.0,4.0,0,0,0
9888,2020-02-28,Pakistan,30.3753,69.3451,4,0,0.0,4.0,2,0,0
9889,2020-02-28,Panama,8.538,-80.7821,0,0,0.0,0.0,0,0,0
9890,2020-02-28,Papua New Guinea,-6.315,143.9555,0,0,0.0,0.0,0,0,0
9891,2020-02-28,Paraguay,-23.4425,-58.4438,0,0,0.0,0.0,0,0,0
9892,2020-02-28,Peru,-9.19,-75.0152,0,0,0.0,0.0,0,0,0
9893,2020-02-28,Philippines,13.0,122.0,3,1,1.0,1.0,0,0,0
9894,2020-02-28,Poland,51.9194,19.1451,0,0,0.0,0.0,0,0,0
9895,2020-02-28,Portugal,39.3999,-8.2245,0,0,0.0,0.0,0,0,0
9896,2020-02-28,Qatar,25.3548,51.1839,0,0,0.0,0.0,0,0,0
9897,2020-02-28,Romania,45.9432,24.9668,3,0,0.0,3.0,2,0,0
9898,2020-02-28,Russia,60.0,90.0,2,0,2.0,0.0,0,0,0
9899,2020-02-28,Rwanda,-1.9403,29.8739,0,0,0.0,0.0,0,0,0
9900,2020-02-28,Saint Kitts and Nevis,17.357822,-62.782998,0,0,0.0,0.0,0,0,0
9901,2020-02-28,Saint Lucia,13.9094,-60.9789,0,0,0.0,0.0,0,0,0
9902,2020-02-28,Saint Vincent and the Grenadines,12.9843,-61.2872,0,0,0.0,0.0,0,0,0
9903,2020-02-28,San Marino,43.9424,12.4578,1,0,0.0,1.0,0,0,0
9904,2020-02-28,Sao Tome and Principe,0.18636,6.613081,0,0,0.0,0.0,0,0,0
9905,2020-02-28,Saudi Arabia,24.0,45.0,0,0,0.0,0.0,0,0,0
9906,2020-02-28,Senegal,14.4974,-14.4524,0,0,0.0,0.0,0,0,0
9907,2020-02-28,Serbia,44.0165,21.0059,0,0,0.0,0.0,0,0,0
9908,2020-02-28,Seychelles,-4.6796,55.492,0,0,0.0,0.0,0,0,0
9909,2020-02-28,Sierra Leone,8.460555,-11.779889,0,0,0.0,0.0,0,0,0
9910,2020-02-28,Singapore,1.2833,103.8333,93,0,62.0,31.0,0,0,0
9911,2020-02-28,Slovakia,48.669,19.699,0,0,0.0,0.0,0,0,0
9912,2020-02-28,Slovenia,46.1512,14.9955,0,0,0.0,0.0,0,0,0
9913,2020-02-28,Somalia,5.1521,46.1996,0,0,0.0,0.0,0,0,0
9914,2020-02-28,South Africa,-30.5595,22.9375,0,0,0.0,0.0,0,0,0
9915,2020-02-28,South Sudan,6.877,31.307,0,0,0.0,0.0,0,0,0
9916,2020-02-28,Spain,40.0,-4.0,32,0,2.0,30.0,17,0,0
9917,2020-02-28,Sri Lanka,7.0,81.0,1,0,1.0,0.0,0,0,0
9918,2020-02-28,Sudan,12.8628,30.2176,0,0,0.0,0.0,0,0,0
9919,2020-02-28,Suriname,3.9193,-56.0278,0,0,0.0,0.0,0,0,0
9920,2020-02-28,Sweden,63.0,16.0,7,0,0.0,7.0,0,0,0
9921,2020-02-28,Switzerland,46.8182,8.2275,8,0,0.0,8.0,0,0,0
9922,2020-02-28,Syria,34.802075,38.996815,0,0,0.0,0.0,0,0,0
9923,2020-02-28,Taiwan*,23.7,121.0,34,1,6.0,27.0,2,0,1
9924,2020-02-28,Tajikistan,38.861034,71.276093,0,0,0.0,0.0,0,0,0
9925,2020-02-28,Tanzania,-6.369,34.8888,0,0,0.0,0.0,0,0,0
9926,2020-02-28,Thailand,15.0,101.0,41,0,28.0,13.0,1,0,6
9927,2020-02-28,Timor-Leste,-8.874217,125.727539,0,0,0.0,0.0,0,0,0
9928,2020-02-28,Togo,8.6195,0.8248,0,0,0.0,0.0,0,0,0
9929,2020-02-28,Trinidad and Tobago,10.6918,-61.2225,0,0,0.0,0.0,0,0,0
9930,2020-02-28,Tunisia,34.0,9.0,0,0,0.0,0.0,0,0,0
9931,2020-02-28,Turkey,38.9637,35.2433,0,0,0.0,0.0,0,0,0
9932,2020-02-28,US,37.0902,-95.7129,60,0,7.0,53.0,2,0,1
9933,2020-02-28,Uganda,1.0,32.0,0,0,0.0,0.0,0,0,0
9934,2020-02-28,Ukraine,48.3794,31.1656,0,0,0.0,0.0,0,0,0
9935,2020-02-28,United Arab Emirates,24.0,54.0,19,0,5.0,14.0,6,0,1
9936,2020-02-28,United Kingdom,-51.7963,-59.5236,0,0,0.0,0.0,5,0,0
9937,2020-02-28,United Kingdom,16.7425,-62.1874,0,0,0.0,0.0,5,0,0
9938,2020-02-28,United Kingdom,18.2206,-63.0686,0,0,0.0,0.0,5,0,0
9939,2020-02-28,United Kingdom,18.4207,-64.64,0,0,0.0,0.0,5,0,0
9940,2020-02-28,United Kingdom,19.3133,-81.2546,0,0,0.0,0.0,5,0,0
9941,2020-02-28,United Kingdom,21.694,-71.7979,0,0,0.0,0.0,5,0,0
9942,2020-02-28,United Kingdom,32.3078,-64.7505,0,0,0.0,0.0,5,0,0
9943,2020-02-28,United Kingdom,36.1408,-5.3536,0,0,0.0,0.0,5,0,0
9944,2020-02-28,United Kingdom,49.3723,-2.3644,0,0,0.0,0.0,5,0,0
9945,2020-02-28,United Kingdom,54.2361,-4.5481,0,0,0.0,0.0,5,0,0
9946,2020-02-28,United Kingdom,55.3781,-3.436,20,0,8.0,12.0,5,0,0
9947,2020-02-28,Uruguay,-32.5228,-55.7658,0,0,0.0,0.0,0,0,0
9948,2020-02-28,Uzbekistan,41.3775,64.5853,0,0,0.0,0.0,0,0,0
9949,2020-02-28,Venezuela,6.4238,-66.5897,0,0,0.0,0.0,0,0,0
9950,2020-02-28,Vietnam,16.0,108.0,16,0,16.0,0.0,0,0,0
9951,2020-02-28,West Bank and Gaza,31.9522,35.2332,0,0,0.0,0.0,0,0,0
9952,2020-02-28,Western Sahara,24.2155,-12.8858,0,0,0.0,0.0,0,0,0
9953,2020-02-28,Yemen,15.552727,48.516388,0,0,0.0,0.0,0,0,0
9954,2020-02-28,Zambia,-15.4167,28.2833,0,0,0.0,0.0,0,0,0
9955,2020-02-28,Zimbabwe,-20.0,30.0,0,0,0.0,0.0,0,0,0
9956,2020-02-29,Afghanistan,33.0,65.0,1,0,0.0,1.0,0,0,0
9957,2020-02-29,Albania,41.1533,20.1683,0,0,0.0,0.0,0,0,0
9958,2020-02-29,Algeria,28.0339,1.6596,1,0,0.0,1.0,0,0,0
9959,2020-02-29,Andorra,42.5063,1.5218,0,0,0.0,0.0,0,0,0
9960,2020-02-29,Angola,-11.2027,17.8739,0,0,0.0,0.0,0,0,0
9961,2020-02-29,Antigua and Barbuda,17.0608,-61.7964,0,0,0.0,0.0,0,0,0
9962,2020-02-29,Argentina,-38.4161,-63.6167,0,0,0.0,0.0,0,0,0
9963,2020-02-29,Armenia,40.0691,45.0382,0,0,0.0,0.0,0,0,0
9964,2020-02-29,Australia,-41.4545,145.9707,0,0,0.0,0.0,10,0,0
9965,2020-02-29,Australia,-37.8136,144.9631,7,0,4.0,3.0,10,0,0
9966,2020-02-29,Australia,-35.4735,149.0124,0,0,0.0,0.0,10,0,0
9967,2020-02-29,Australia,-34.9285,138.6007,3,0,2.0,1.0,10,0,0
9968,2020-02-29,Australia,-33.8688,151.2093,4,0,4.0,0.0,10,0,0
9969,2020-02-29,Australia,-31.9505,115.8605,2,0,0.0,2.0,10,0,0
9970,2020-02-29,Australia,-28.0167,153.4,9,0,1.0,8.0,10,0,0
9971,2020-02-29,Australia,-12.4634,130.8456,0,0,0.0,0.0,10,0,0
9972,2020-02-29,Austria,47.5162,14.5501,9,0,0.0,9.0,6,0,0
9973,2020-02-29,Azerbaijan,40.1431,47.5769,0,0,0.0,0.0,0,0,0
9974,2020-02-29,Bahamas,25.0343,-77.3963,0,0,0.0,0.0,0,0,0
9975,2020-02-29,Bahrain,26.0275,50.55,41,0,0.0,41.0,5,0,0
9976,2020-02-29,Bangladesh,23.685,90.3563,0,0,0.0,0.0,0,0,0
9977,2020-02-29,Barbados,13.1939,-59.5432,0,0,0.0,0.0,0,0,0
9978,2020-02-29,Belarus,53.7098,27.9534,1,0,0.0,1.0,0,0,0
9979,2020-02-29,Belgium,50.8333,4.0,1,0,1.0,0.0,0,0,0
9980,2020-02-29,Belize,13.1939,-59.5432,0,0,0.0,0.0,0,0,0
9981,2020-02-29,Benin,9.3077,2.3158,0,0,0.0,0.0,0,0,0
